"seqnames","start","end","width","strand","Conc","Conc_DIA12","Conc_DIA0","Fold","p.value","FDR","Name"
22,42432208,42432608,401,"*",4.46698737598001,0.859481095375895,5.4065590496331,-4.01255703501742,1.49675669839442e-07,1.11140386886304e-06,"ATAC_seq362"
22,24703082,24703482,401,"*",4.64094154190586,5.64094154190586,0,5.71152937566223,1.55153555545081e-07,1.14703117624605e-06,"ATAC_seq363"
22,20569255,20569655,401,"*",4.54699643813374,1.66762730163871,5.44547470947934,-3.44995125777261,1.55327138449986e-07,1.14703117624605e-06,"ATAC_seq364"
22,19767021,19767421,401,"*",4.63510851253686,1.85531971796833,5.52605085928228,-3.3630477104757,1.7472688100102e-07,1.28675577022121e-06,"ATAC_seq365"
22,30447650,30448050,401,"*",4.70017268992286,5.65334779779687,0.731476675331752,4.24914265006887,1.86825684130876e-07,1.37209682771528e-06,"ATAC_seq366"
22,45263362,45263762,401,"*",4.4883268599007,0.442595576753728,5.44397450694716,-4.30306732189171,1.89858329872435e-07,1.39057000189947e-06,"ATAC_seq367"
22,25062314,25062714,401,"*",4.48249291773699,0.442595576753728,5.43795804795877,-4.29785802027768,1.99543096345822e-07,1.45358223029152e-06,"ATAC_seq368"
22,50673125,50673525,401,"*",4.48249291773699,0.442595576753728,5.43795804795877,-4.29785802027768,1.99543096345822e-07,1.45358223029152e-06,"ATAC_seq369"
22,19643787,19644187,401,"*",4.57493239139529,1.86224869342125,5.46047083053979,-3.30630189609504,2.02441625283156e-07,1.47071105070574e-06,"ATAC_seq370"
22,37051482,37051882,401,"*",5.80174132515576,4.53071093046449,6.46680320048853,-1.86512554105938,2.09062522014084e-07,1.51126348627066e-06,"ATAC_seq371"
22,19776728,19777128,401,"*",4.54317502019875,1.66287307327483,5.44172127408284,-3.44198820091827,2.09148071760672e-07,1.51126348627066e-06,"ATAC_seq372"
22,20736858,20737258,401,"*",4.47883667584188,1.4462892512492,5.38787121314052,-3.56801299501191,2.10492201027669e-07,1.51689822081066e-06,"ATAC_seq373"
22,43777313,43777713,401,"*",5.53838888019522,0,6.53135848656752,-5.5883510632216,2.16553571298618e-07,1.55640641617831e-06,"ATAC_seq374"
22,25547793,25548193,401,"*",4.46562246977827,0.446289251249197,5.42043813930407,-4.2817782647821,2.21036414400769e-07,1.58438901842471e-06,"ATAC_seq375"
22,48575084,48575484,401,"*",5.12921927791685,3.38280213963608,5.89641553508631,-2.39286076523335,2.29777451253213e-07,1.64266433236339e-06,"ATAC_seq376"
22,42437429,42437829,401,"*",4.96893007834889,3.02940609681821,5.7674348450224,-2.59082356996646,2.33241736022127e-07,1.66300739105432e-06,"ATAC_seq377"
22,41512785,41513185,401,"*",4.73945032685137,5.6137528540785,2.1563190552206,3.19036429996167,2.42168857416532e-07,1.72208965273978e-06,"ATAC_seq378"
22,24402491,24402891,401,"*",4.63957880938316,0,5.61308321724647,-4.73205934827464,2.53993036963229e-07,1.79878601243224e-06,"ATAC_seq379"
22,37926794,37927194,401,"*",4.87461030259052,5.84751124289758,0.126702211626547,4.69917540581348,2.5429266544801e-07,1.79878601243224e-06,"ATAC_seq380"
22,40401567,40401967,401,"*",4.64611731413986,0,5.61974263407188,-4.73276252822141,2.62871313960114e-07,1.85458816778159e-06,"ATAC_seq381"
22,46193943,46194343,401,"*",4.73916805584588,5.61344488377009,2.1563190552206,3.18720921530381,2.82870778640335e-07,1.99046244236969e-06,"ATAC_seq382"
22,36152807,36153207,401,"*",4.85260756592161,5.82451167400776,0.156319055220596,4.67803733150749,2.86439566806841e-07,2.01031215555297e-06,"ATAC_seq383"
22,23767843,23768243,401,"*",6.09979209836754,5.04938154963926,6.70117413919772,-1.5960046015159,2.99574390705854e-07,2.09269382439868e-06,"ATAC_seq384"
22,43036197,43036597,401,"*",4.63247783243318,2.17919128281506,5.49435835972548,-3.07066934184298,2.99734792557103e-07,2.09269382439868e-06,"ATAC_seq385"
22,27113177,27113577,401,"*",5.46078503536113,0,6.45336511391436,-5.52274559458144,3.04960501397899e-07,2.12366276621128e-06,"ATAC_seq386"
22,43381670,43382070,401,"*",4.59409655486682,0,5.5667442645426,-4.68862268982214,3.36634775188298e-07,2.33817642301329e-06,"ATAC_seq387"
22,33000636,33001036,401,"*",4.56901617652115,2.02755807747488,5.43946451656425,-3.14639548439312,3.40423718875639e-07,2.35406777094168e-06,"ATAC_seq388"
22,49970773,49971173,401,"*",7.23186154141565,6.57409593301408,7.68196768635256,-1.07811699125903,3.41531411862957e-07,2.35406777094168e-06,"ATAC_seq389"
22,43740824,43741224,401,"*",4.61859604683948,5.51763772056279,1.73147667533175,3.43278485619966,3.41550011408949e-07,2.35406777094168e-06,"ATAC_seq390"
22,46942642,46943042,401,"*",4.59003289612106,0,5.56260271550488,-4.68454315353061,3.48933337038818e-07,2.39880514056354e-06,"ATAC_seq391"
22,20299202,20299602,401,"*",6.30114773467638,5.23271706581087,6.90821768521683,-1.61705911408715,3.58301104066432e-07,2.45692185645553e-06,"ATAC_seq392"
22,39366994,39367394,401,"*",4.5552190872317,2.02879035335735,5.42424728354626,-3.13224928484958,3.60685960437165e-07,2.46698183627252e-06,"ATAC_seq393"
22,17980592,17980992,401,"*",7.31835423311863,7.76908618217373,6.65923892120814,1.08092830755671,3.6275742991267e-07,2.4748527198103e-06,"ATAC_seq394"
22,48718151,48718551,401,"*",4.58810125735695,0,5.56052747400255,-4.67616378427836,3.90047200733006e-07,2.6542958875198e-06,"ATAC_seq395"
22,38710343,38710743,401,"*",4.67627883600063,5.56077294776541,1.97618312320769,3.28733677876078,4.03062792259255e-07,2.73594137775979e-06,"ATAC_seq396"
22,49935169,49935569,401,"*",4.68976452393108,2.44536671881889,5.52888402360942,-2.8775602628761,4.07558308721236e-07,2.75948799456595e-06,"ATAC_seq397"
22,30505507,30505907,401,"*",4.87820720360247,5.70473023452344,2.73638744514299,2.77766190470936,4.15118204124813e-07,2.80361239368718e-06,"ATAC_seq398"
22,49658217,49658617,401,"*",4.36470227630055,1.18030066274782,5.28308717457993,-3.66595653878156,4.25370761990438e-07,2.86565565972506e-06,"ATAC_seq399"
22,23240887,23241287,401,"*",4.39017697508647,1.18472967138003,5.30977737224147,-3.68277624138487,4.356026627583e-07,2.92724989373577e-06,"ATAC_seq400"
22,36332192,36332592,401,"*",5.1297581379533,3.44490523129162,5.88589789099497,-2.32145527424417,4.60283457913555e-07,3.08539135878214e-06,"ATAC_seq401"
22,42863250,42863650,401,"*",4.36458028431619,1.17808104915301,5.28308717457993,-3.6617657146644,4.92276760416754e-07,3.28461779786429e-06,"ATAC_seq402"
22,32881928,32882328,401,"*",4.54789207353211,5.45967950253182,1.47237222169278,3.57502080568886,4.92448278474446e-07,3.28461779786429e-06,"ATAC_seq403"
22,36157077,36157477,401,"*",4.64751588416857,2.31639210028889,5.49653092523215,-2.95084409903607,5.16808351450485e-07,3.4385664571755e-06,"ATAC_seq404"
22,24604067,24604467,401,"*",4.67378548884347,2.44536671881889,5.51100822969771,-2.85898315496974,5.20064428675959e-07,3.45168687476785e-06,"ATAC_seq405"
22,39502075,39502475,401,"*",7.03414364001608,6.35114949625972,7.49580710018941,-1.11121994445126,5.94203019120616e-07,3.92688179318506e-06,"ATAC_seq406"
22,38267103,38267503,401,"*",4.33594692441504,0.446289251249197,5.28643939809116,-4.15134289274349,5.9458366436991e-07,3.92688179318506e-06,"ATAC_seq407"
22,46499074,46499474,401,"*",4.3333936890384,0.442595576753728,5.28392596097554,-4.14989586527861,6.01157243411806e-07,3.96056536836013e-06,"ATAC_seq408"
22,27440468,27440868,401,"*",4.51029293058783,0,5.48117566716873,-4.6028143439979,6.13077111614754e-07,4.0292207237664e-06,"ATAC_seq409"
22,39292514,39292914,401,"*",4.91748825625797,2.94466074496104,5.72091927646845,-2.61090430957595,6.36689297496407e-07,4.17419715041547e-06,"ATAC_seq410"
22,26592616,26593016,401,"*",4.48771026853849,0,5.45824323504467,-4.58807137681964,6.43475947450265e-07,4.20842663441925e-06,"ATAC_seq411"
22,20393853,20394253,401,"*",6.69658412422872,5.91447189568068,7.20093524016645,-1.24541818067796,6.55825090088904e-07,4.27878117028877e-06,"ATAC_seq412"
22,30196353,30196753,401,"*",4.33164888213747,1.18030066274782,5.24808648495829,-3.6250701437714,6.80670975800364e-07,4.43012974080237e-06,"ATAC_seq413"
22,43723804,43724204,401,"*",4.50144401276495,0,5.47237222169278,-4.59237485269576,6.82386371963916e-07,4.43056658898311e-06,"ATAC_seq414"
22,16825302,16825702,401,"*",4.31454817663977,0.442595576753728,5.26441859560916,-4.13093996894423,6.89564518528034e-07,4.46464502988338e-06,"ATAC_seq415"
22,27662724,27663124,401,"*",4.74531712744581,5.58708790214646,2.47824715010796,2.88933590525327,6.93573673551752e-07,4.46464502988338e-06,"ATAC_seq416"
22,23763557,23763957,401,"*",4.31631525919849,0.446289251249197,5.2661175107805,-4.1311329545317,6.942788774149e-07,4.46464502988338e-06,"ATAC_seq417"
22,29658165,29658565,401,"*",4.31631525919849,0.446289251249197,5.2661175107805,-4.1311329545317,6.942788774149e-07,4.46464502988338e-06,"ATAC_seq418"
22,43385662,43386062,401,"*",5.1250345771776,3.38328392300723,5.8914121008619,-2.37476892016639,7.63259006457244e-07,4.89417204958405e-06,"ATAC_seq419"
22,37486264,37486664,401,"*",5.88734997658488,4.76581753369698,6.51064997616179,-1.67926306266402,7.64714382747508e-07,4.89417204958405e-06,"ATAC_seq420"
22,36913388,36913788,401,"*",4.45217265412731,0,5.421963004086,-4.55433897319067,7.9470502617997e-07,5.07403114102556e-06,"ATAC_seq421"
22,11897152,11897552,401,"*",5.0158694389805,5.80140989961852,3.15997877364817,2.49420968926168,8.25658964165797e-07,5.25917368643996e-06,"ATAC_seq422"
22,22395348,22395748,401,"*",4.45429499817852,0,5.42424728354626,-4.55256628785858,8.3066979131214e-07,5.27207984372752e-06,"ATAC_seq423"
22,39412591,39412991,401,"*",4.45205783902739,0,5.421963004086,-4.55152097177783,8.31607832492733e-07,5.27207984372752e-06,"ATAC_seq424"
22,29369400,29369800,401,"*",4.26764716539026,0.859481095375895,5.19804571796762,-3.80812099328862,8.40505266473144e-07,5.31594860301132e-06,"ATAC_seq425"
22,50293951,50294351,401,"*",4.48442854772895,2.02879035335735,5.34654513238102,-3.05353979616136,8.47976800525026e-07,5.35061417796073e-06,"ATAC_seq426"
22,24140389,24140789,401,"*",4.27357139101062,0.859481095375895,5.20426212873946,-3.81014340864071,8.68739014330526e-07,5.46878330332659e-06,"ATAC_seq427"
22,20422634,20423034,401,"*",4.04837174756504,0,5.04837174756504,-5.39937421529045,9.14789273120235e-07,5.74521861249344e-06,"ATAC_seq428"
22,21629918,21630318,401,"*",7.18471038547911,6.53855573483389,7.62939739983087,-1.05856322472737,9.24290361860923e-07,5.79135779179991e-06,"ATAC_seq429"
22,28749089,28749489,401,"*",4.29282724758648,0.438892421211829,5.24205645840197,-4.10298820080876,9.2838134182039e-07,5.8034628995656e-06,"ATAC_seq430"
22,24011099,24011499,401,"*",8.02648525683396,7.55245941411326,8.38268230742367,-0.811596544393255,9.39162853537123e-07,5.85723839978605e-06,"ATAC_seq431"
22,20238509,20238909,401,"*",4.70816719324885,2.56205020616145,5.53523837376681,-2.77132460558988,9.87409517565558e-07,6.14388144263014e-06,"ATAC_seq432"
22,20576457,20576857,401,"*",4.2495032462071,0.856708177894946,5.17913779644175,-3.78712799000668,1.03329989416881e-06,6.3997928929165e-06,"ATAC_seq433"
22,46528090,46528490,401,"*",4.2495032462071,0.856708177894946,5.17913779644175,-3.78712799000668,1.03329989416881e-06,6.3997928929165e-06,"ATAC_seq434"
22,30408754,30409154,401,"*",4.25036178154353,0.856708177894946,5.18003923022147,-3.78723098343314,1.04321974507157e-06,6.44637856264914e-06,"ATAC_seq435"
22,45684137,45684537,401,"*",3.9636739772782,0,4.9636739772782,-5.35618640944118,1.04921518715451e-06,6.46855601621864e-06,"ATAC_seq436"
22,11262159,11262559,401,"*",5.49621240651225,6.19091407762925,4.1057793887688,1.99039961567289,1.06886064973474e-06,6.57459365328826e-06,"ATAC_seq437"
22,40415525,40415925,401,"*",4.57890332339719,2.3204229710776,5.41967510209396,-2.87422425003166,1.10371509886848e-06,6.77348444237093e-06,"ATAC_seq438"
22,17726876,17727276,401,"*",4.41202383958987,0,5.38083180557835,-4.50959575508008,1.10847587880115e-06,6.78720538090542e-06,"ATAC_seq439"
22,22375630,22376030,401,"*",4.27129496574851,0.449973493122198,5.21934223788455,-4.07877248798923,1.11799979434348e-06,6.82996237998927e-06,"ATAC_seq440"
22,23846484,23846884,401,"*",3.93607888668735,0,4.93607888668735,-5.33322275619656,1.17282477938885e-06,7.14864627437013e-06,"ATAC_seq441"
22,43904442,43904842,401,"*",6.33177819294502,5.38171753843651,6.8997025661571,-1.46182834966715,1.18527315859488e-06,7.20817703688469e-06,"ATAC_seq442"
22,24635081,24635481,401,"*",4.24890780938156,0.446289251249197,5.1962646696319,-4.06146135218505,1.19863357458259e-06,7.27079658195638e-06,"ATAC_seq443"
22,23591120,23591520,401,"*",4.37336210840282,1.66604429898939,5.25845658782353,-3.26009306012828,1.20097979255529e-06,7.27079658195638e-06,"ATAC_seq444"
22,41970599,41970999,401,"*",4.42767670529068,5.35096477716593,1.1563190552206,3.69584161633913,1.21096484820196e-06,7.31477193700421e-06,"ATAC_seq445"
22,20703085,20703485,401,"*",7.1165678779795,6.4511628272821,7.57020486366146,-1.08470368874222,1.22869244121167e-06,7.40521363671968e-06,"ATAC_seq446"
22,37141930,37142330,401,"*",4.5540016761246,5.42857832953939,1.96785575559455,3.16016455497632,1.26858992532254e-06,7.62856760462413e-06,"ATAC_seq447"
22,27124610,27125010,401,"*",4.24705614943586,0.442595576753728,5.19448141982296,-4.05634318199137,1.31193858002205e-06,7.87163148013231e-06,"ATAC_seq448"
22,16699311,16699711,401,"*",4.32131597208204,1.44813254825151,5.21934223788455,-3.3932179288003,1.31671961645274e-06,7.88272233635851e-06,"ATAC_seq449"
22,40533629,40534029,401,"*",4.35929909727605,0,5.32705813009599,-4.46471545316729,1.39325121301425e-06,8.32235391240513e-06,"ATAC_seq450"
22,27331881,27332281,401,"*",4.4609207008069,2.03002157759135,5.32053264416369,-3.02282811428551,1.41599605432866e-06,8.43946207103204e-06,"ATAC_seq451"
22,30305502,30305902,401,"*",4.66140667074666,2.56034694355581,5.48263769949514,-2.72192416580755,1.42464925292407e-06,8.47225042446884e-06,"ATAC_seq452"
22,42717562,42717962,401,"*",5.30347453851202,6.29305207567277,0,5.17859972533459,1.50586092639473e-06,8.93543966920319e-06,"ATAC_seq453"
22,50531533,50531933,401,"*",4.64033006926766,2.55864166768133,5.45898614911106,-2.70231619582547,1.55372745030813e-06,9.19916164411511e-06,"ATAC_seq454"
22,17084695,17085095,401,"*",6.74828254420764,5.9983642884783,7.23922510971999,-1.19912509910372,1.56195292720191e-06,9.22753729300821e-06,"ATAC_seq455"
22,33058205,33058605,401,"*",4.54395282485064,2.31840894345772,5.38083180557835,-2.83615915212158,1.61716571289081e-06,9.5327663075669e-06,"ATAC_seq456"
22,42895130,42895530,401,"*",5.0449654884072,0,6.03498171514897,-5.18250298558735,1.62077498340669e-06,9.53313600743365e-06,"ATAC_seq457"
22,39832683,39833083,401,"*",4.8491969315888,5.65384704636956,2.8679899102243,2.61228013559065,1.67316579575708e-06,9.81980274889747e-06,"ATAC_seq458"
22,38171832,38172232,401,"*",5.29104136152086,6.00868186410344,3.79900217165964,2.10158359236935,1.70255436407161e-06,9.97051444580498e-06,"ATAC_seq459"
22,20549502,20549902,401,"*",4.22327951840195,1.17808104915301,5.13313358757545,-3.51141440251353,1.82066874764333e-06,1.06390382470984e-05,"ATAC_seq460"
22,31749987,31750387,401,"*",7.51767383497503,6.9729632141148,7.91215626507391,-0.913641696542908,1.82581103573912e-06,1.06459437398411e-05,"ATAC_seq461"
22,31183407,31183807,401,"*",5.6982958932842,6.35053367394882,4.47531267637644,1.79389698876071,1.89493101290122e-06,1.10250531659708e-05,"ATAC_seq462"
22,31895784,31896184,401,"*",4.40778297706968,5.35022566419013,0.731476675331752,3.94978784654928,1.90659745385991e-06,1.10658072939955e-05,"ATAC_seq463"
22,16774629,16775029,401,"*",4.99790215995092,0,5.9876653535844,-5.14602620452358,1.91016911622541e-06,1.10658072939955e-05,"ATAC_seq464"
22,39368674,39369074,401,"*",4.2029279070972,0.853929920490672,5.13033808360312,-3.72859388565981,1.98349499835453e-06,1.14658807646817e-05,"ATAC_seq465"
22,32778021,32778421,401,"*",3.80017524499532,0,4.80017524499532,-5.22032374862923,2.00021660337354e-06,1.1537730107013e-05,"ATAC_seq466"
22,24845174,24845574,401,"*",4.15979852927334,0.859481095375895,5.08465152775963,-3.69582132748687,2.04562109736598e-06,1.17743672585006e-05,"ATAC_seq467"
22,35742262,35742662,401,"*",4.49818208529215,5.36758012701672,1.96785575559455,3.10091373053225,2.06211598612981e-06,1.18439482280276e-05,"ATAC_seq468"
22,37933923,37934323,401,"*",6.8613380354787,6.10646057880462,7.35437381705815,-1.20423416499756,2.0722036190713e-06,1.18765102943788e-05,"ATAC_seq469"
22,31630481,31630881,401,"*",6.76284212935847,6.04922975487975,7.23814354073144,-1.14949804373756,2.13021551135945e-06,1.21830197756047e-05,"ATAC_seq470"
22,27670647,27671047,401,"*",4.87619228645738,3.10594984295047,5.6475205619032,-2.39216877886704,2.15435265973309e-06,1.22949043510882e-05,"ATAC_seq471"
22,23180311,23180711,401,"*",5.47953104449498,4.14417281768431,6.16094103844097,-1.92510406458978,2.19477350280446e-06,1.24990491007169e-05,"ATAC_seq472"
22,44351727,44352127,401,"*",4.27885092324863,1.44813254825151,5.17371733361052,-3.34424057460289,2.20444976114505e-06,1.25023478992722e-05,"ATAC_seq473"
22,44676710,44677110,401,"*",7.67108386815144,8.05858797137578,7.1396601957161,0.895027366977775,2.20465509830917e-06,1.25023478992722e-05,"ATAC_seq474"
22,43923532,43923932,401,"*",5.06843319459841,3.50355888847887,5.80134736526533,-2.17772783303738,2.24153937985213e-06,1.26819102462828e-05,"ATAC_seq475"
22,45131743,45132143,401,"*",3.77282257448211,0,4.77282257448211,-5.19612386622281,2.24575493944592e-06,1.26819102462828e-05,"ATAC_seq476"
22,44026852,44027252,401,"*",5.50524342345661,4.2158163778357,6.17507435979299,-1.87108129365683,2.31287993538479e-06,1.30335875604074e-05,"ATAC_seq477"
22,19408186,19408586,401,"*",4.00821339870229,5.00821339870229,0,5.17273984765824,2.33078401663074e-06,1.31070030056557e-05,"ATAC_seq478"
22,32796925,32797325,401,"*",4.79445274861441,2.9479213422945,5.57848754707366,-2.46964454099307,2.3479919068908e-06,1.31762051058924e-05,"ATAC_seq479"
22,27299075,27299475,401,"*",4.2914154697402,0,5.25760285756886,-4.39065941364455,2.36726052512782e-06,1.32566589407158e-05,"ATAC_seq480"
22,46576854,46577254,401,"*",5.7660393733828,4.64013548085771,6.39064111469112,-1.67781860164925,2.40785280634014e-06,1.34559425019591e-05,"ATAC_seq481"
22,25627466,25627866,401,"*",3.7437223994574,0,4.7437223994574,-5.17116620581923,2.52530383763255e-06,1.40830222314446e-05,"ATAC_seq482"
22,36211226,36211626,401,"*",4.19759706445649,1.17808104915301,5.1057793887688,-3.48089666782192,2.54073785778067e-06,1.41397585128663e-05,"ATAC_seq483"
22,18898608,18899008,401,"*",4.27762126415956,1.66604429898939,5.15448570872382,-3.16018715337277,2.55955947864735e-06,1.42150741293473e-05,"ATAC_seq484"
22,21936332,21936732,401,"*",4.9226200287339,0,5.91174932404285,-5.08301006801904,2.56658115128721e-06,1.42246806900207e-05,"ATAC_seq485"
22,24060344,24060744,401,"*",4.32294996459584,1.67078810558032,5.20337570832386,-3.19381126907703,2.70361080242983e-06,1.49533041912168e-05,"ATAC_seq486"
22,25398590,25398990,401,"*",4.22341485379777,1.44444359609705,5.11429298504,-3.29240619648979,2.80441179392252e-06,1.54789710514656e-05,"ATAC_seq487"
22,27710251,27710651,401,"*",4.11975476514948,0.442595576753728,5.06223215596695,-3.93394825778286,2.82042580262657e-06,1.553546015873e-05,"ATAC_seq488"
22,20463554,20463954,401,"*",3.70903552770579,0,4.70903552770579,-5.1451652854506,2.83171289997846e-06,1.5565734713992e-05,"ATAC_seq489"
22,49728174,49728574,401,"*",4.23500210981416,0,5.19982457025898,-4.34614557072275,2.84021598542724e-06,1.55806134057723e-05,"ATAC_seq490"
22,18096707,18097107,401,"*",4.11895950086516,0.446289251249197,5.06125399835621,-3.93244671676252,2.85701502283599e-06,1.56408480272569e-05,"ATAC_seq491"
22,19780378,19780778,401,"*",4.3395788824784,1.85809530284258,5.20426212873946,-3.04670295509136,2.9008271160005e-06,1.58484213166857e-05,"ATAC_seq492"
22,35840327,35840727,401,"*",5.01137437285473,3.38472830853218,5.75653408136238,-2.24122592719103,2.91722803342864e-06,1.59056976751647e-05,"ATAC_seq493"
22,29603271,29603671,401,"*",8.98519300658702,8.65174035256281,9.25585962272705,-0.594670391566865,3.00689089983809e-06,1.63613820622769e-05,"ATAC_seq494"
22,30780026,30780426,401,"*",4.24106163162087,0,5.20603333733915,-4.34244666345506,3.08903125187034e-06,1.67743757677323e-05,"ATAC_seq495"
22,29309246,29309646,401,"*",4.93404640251635,5.70540468620288,3.1636292318676,2.39202223518853,3.16651621874271e-06,1.7160474991896e-05,"ATAC_seq496"
22,37282266,37282666,401,"*",4.11961019745939,0.438892421211829,5.06223215596695,-3.92685386722631,3.23645671207085e-06,1.75042165835945e-05,"ATAC_seq497"
22,37316788,37317188,401,"*",4.72355433582772,2.86017349278661,5.51029163364137,-2.48117658922273,3.26037056253279e-06,1.75981447230686e-05,"ATAC_seq498"
22,47129899,47130299,401,"*",4.31667925063088,5.23365247510537,1.1563190552206,3.57597311676833,3.30939735195668e-06,1.78269741123438e-05,"ATAC_seq499"
22,38697381,38697781,401,"*",4.68519311089928,5.50256140533401,2.61308321724647,2.6792330455615,3.34749628630349e-06,1.79961400351676e-05,"ATAC_seq500"
22,22362911,22363311,401,"*",4.18588123387577,1.17808104915301,5.09329034536967,-3.45961514734264,3.41253634530614e-06,1.83091770382893e-05,"ATAC_seq501"
22,32204008,32204408,401,"*",4.42118265594694,5.38316349224704,0.156319055220596,4.27175626822995,3.45662336328101e-06,1.85087721125485e-05,"ATAC_seq502"
22,49669700,49670100,401,"*",4.66588898225976,2.76674101095648,5.45824323504467,-2.5145156957796,3.53032476444585e-06,1.8865830947973e-05,"ATAC_seq503"
22,24242740,24243140,401,"*",4.11141969407632,0.862248693421246,5.03348623328211,-3.63755106455466,3.58848512714968e-06,1.91385873447983e-05,"ATAC_seq504"
22,24325059,24325459,401,"*",4.19077230217883,0,5.15448570872382,-4.30339432517653,3.66216910134816e-06,1.94928921671759e-05,"ATAC_seq505"
22,19217908,19218308,401,"*",4.9066644262465,3.18085503297582,5.6702214446152,-2.33873389464402,3.69711959095968e-06,1.96400345069163e-05,"ATAC_seq506"
22,44116628,44117028,401,"*",4.11018331854132,0.856708177894946,5.03248838345364,-3.63514688562081,3.80549531740857e-06,2.01758804993969e-05,"ATAC_seq507"
22,43479960,43480360,401,"*",4.07193440784345,0.446289251249197,5.01227691427735,-3.88462242736023,3.95531352833906e-06,2.09289030790854e-05,"ATAC_seq508"
22,32572690,32573090,401,"*",4.38740415988378,5.26815484627099,1.73147667533175,3.17871714002002,3.96973694209903e-06,2.09639546176074e-05,"ATAC_seq509"
22,20697444,20697844,401,"*",4.42587891404411,2.17919128281506,5.26526830327476,-2.8348571872918,3.98082069424211e-06,2.09812667178878e-05,"ATAC_seq510"
22,18119796,18120196,401,"*",4.08816023582381,0.856708177894946,5.00923688062939,-3.61504181439834,4.20319815006533e-06,2.21099738304806e-05,"ATAC_seq511"
22,29202562,29202962,401,"*",6.5867441427168,5.81269407724277,7.08777707128252,-1.22749117829015,4.31874738896008e-06,2.26734237920404e-05,"ATAC_seq512"
22,28815161,28815561,401,"*",4.06969213575495,0.856708177894946,4.98972327446811,-3.59865803740142,4.45086830480396e-06,2.3321508778388e-05,"ATAC_seq513"
22,42397248,42397648,401,"*",4.04817611165361,0.442595576753728,4.9876653535844,-3.8611771357295,4.62027611531755e-06,2.41620665330225e-05,"ATAC_seq514"
22,46495292,46495692,401,"*",4.94695201775419,5.70550101070899,3.24894586356001,2.31158527560671,4.65420228461757e-06,2.42922247399068e-05,"ATAC_seq515"
22,40243866,40244266,401,"*",3.58734812971076,0,4.58734812971076,-5.03755315808438,4.67125778513491e-06,2.43339940434935e-05,"ATAC_seq516"
22,19447562,19447962,401,"*",6.92384111840687,6.22462757123734,7.39278110213754,-1.12722212194168,4.69857376983997e-06,2.44289483429978e-05,"ATAC_seq517"
22,20155293,20155693,401,"*",4.09243880705901,0.865010992401042,5.01328883695105,-3.61077299661741,4.7204673997084e-06,2.44953983984869e-05,"ATAC_seq518"
22,20245030,20245430,401,"*",4.06512031453503,0.862248693421246,4.98457295769684,-3.59041053898405,4.95647505562407e-06,2.56262364600775e-05,"ATAC_seq519"
22,50490902,50491302,401,"*",4.14592446928547,0,5.10862284009439,-4.25649769037412,4.95745645805072e-06,2.56262364600775e-05,"ATAC_seq520"
22,42995029,42995429,401,"*",4.08926884944534,1.18251686667032,4.98972327446811,-3.37099633012208,5.1988854336178e-06,2.68226565173986e-05,"ATAC_seq521"
22,21044833,21045233,401,"*",4.02633524514441,0.446289251249197,4.96472055877352,-3.83753772027757,5.40991956841688e-06,2.78184889379927e-05,"ATAC_seq522"
22,37896261,37896661,401,"*",4.02432892789181,0.446289251249197,4.96262663600482,-3.83651692658865,5.41260034024187e-06,2.78184889379927e-05,"ATAC_seq523"
22,49462886,49463286,401,"*",4.06511943165377,0.446289251249197,5.0051735119143,-3.86264196933575,5.48581514350934e-06,2.81321834077826e-05,"ATAC_seq524"
22,28899249,28899649,401,"*",4.72268168752803,0,5.71028405046603,-4.91664537167617,5.49456707183254e-06,2.81321834077826e-05,"ATAC_seq525"
22,37525397,37525797,401,"*",4.12566853229613,0,5.08753688511451,-4.23579849586082,5.55175776981514e-06,2.83709598579146e-05,"ATAC_seq526"
22,45101853,45102253,401,"*",4.11664517885433,1.17808104915301,5.01934551288798,-3.38862416708057,5.64905435004878e-06,2.88133929657137e-05,"ATAC_seq527"
22,40728798,40729198,401,"*",4.44142676574619,2.3204229710776,5.26526830327476,-2.71528100802756,5.71832805289884e-06,2.91114882693032e-05,"ATAC_seq528"
22,41785861,41786261,401,"*",5.80632292999706,6.41424676096438,4.735161318898,1.60190121512107,5.97830910862974e-06,3.03774950548143e-05,"ATAC_seq529"
22,50545551,50545951,401,"*",4.19238472888325,1.66762730163871,5.06125399835621,-3.06463918325647,6.05241072660642e-06,3.06960000624869e-05,"ATAC_seq530"
22,37742377,37742777,401,"*",4.02317106951114,0.859481095375895,4.94034130249006,-3.54996208366862,6.21220873973613e-06,3.14471131683818e-05,"ATAC_seq531"
22,37538771,37539171,401,"*",7.04901162910543,6.44467443215866,7.47363976977763,-0.995636845971462,6.2256569763376e-06,3.14559510383373e-05,"ATAC_seq532"
22,22636279,22636679,401,"*",4.05212120412511,0.859481095375895,4.9709841539252,-3.56818163410472,6.40943982332824e-06,3.2323779071494e-05,"ATAC_seq533"
22,50798809,50799209,401,"*",4.51698438774945,5.35084161796266,2.31643917605291,2.77879431391307,6.4387918343901e-06,3.24109970989524e-05,"ATAC_seq534"
22,30743649,30744049,401,"*",3.50598456647902,0,4.50598456647902,-4.96702626686264,6.46478379462926e-06,3.2447920534576e-05,"ATAC_seq535"
22,39490125,39490525,401,"*",5.76687119214842,4.7180351327556,6.36775179977995,-1.57636405203737,6.47026986850176e-06,3.2447920534576e-05,"ATAC_seq536"
